timestamp,SPY,QQQ,AAPL,MSFT
2025-01-01 17:31:00,102.99,200.97,150.44,246.44
2025-01-01 17:32:00,102.91,201.39,150.59,246.62
2025-01-01 17:33:00,102.91,201.29,150.56,246.65
2025-01-01 17:34:00,102.85,201.04,150.34,246.41
2025-01-01 17:35:00,102.75,200.81,150.06,245.82
2025-01-01 17:36:00,102.61,200.81,150.21,245.92
2025-01-01 17:37:00,102.41,200.65,150.14,245.67
2025-01-01 17:38:00,102.5,200.37,149.86,245.43
2025-01-01 17:39:00,102.66,200.05,149.65,245.27
2025-01-01 17:40:00,102.63,199.83,149.46,245.05
2025-01-01 17:41:00,102.91,200.1,149.7,245.35
2025-01-01 17:42:00,102.89,200.23,149.86,245.49
2025-01-01 17:43:00,102.81,200.37,149.82,245.43
2025-01-01 17:44:00,103.05,200.54,150.08,245.9
2025-01-01 17:45:00,103.21,200.64,150.24,246.13
2025-01-01 17:46:00,103.21,200.44,150.17,245.82
2025-01-01 17:47:00,103.25,200.71,150.4,246.32
2025-01-01 17:48:00,103.21,200.9,150.46,246.19
2025-01-01 17:49:00,103.1,200.73,150.28,245.79
2025-01-01 17:50:00,103.24,200.75,150.34,245.62
2025-01-01 17:51:00,103.41,200.67,150.16,245.24
2025-01-01 17:52:00,103.22,200.36,149.96,244.71
2025-01-01 17:53:00,103.28,200.48,150.1,244.99
2025-01-01 17:54:00,103.2,200.76,150.35,245.43
2025-01-01 17:55:00,103.13,200.39,150.04,245.13
2025-01-01 17:56:00,103.1,200.8,150.15,245.35
2025-01-01 17:57:00,103.06,200.8,150.04,245.23
2025-01-01 17:58:00,103.07,200.56,150.01,245.19
2025-01-01 17:59:00,103.06,200.31,149.88,245.03
2025-01-01 18:00:00,103.03,200.19,149.84,244.68
2025-01-01 18:01:00,103.02,200.25,149.78,244.82
2025-01-01 18:02:00,102.95,200.14,149.79,244.54
2025-01-01 18:03:00,102.77,200.17,149.7,244.49
2025-01-01 18:04:00,102.7,200.15,149.72,244.46
2025-01-01 18:05:00,102.77,200.13,149.72,244.29
2025-01-01 18:06:00,102.9,199.96,149.53,244.02
2025-01-01 18:07:00,102.83,199.62,149.47,243.92
2025-01-01 18:08:00,102.79,199.75,149.68,244.15
2025-01-01 18:09:00,102.96,199.76,149.59,244.16
2025-01-01 18:10:00,102.86,199.59,149.48,243.86
2025-01-01 18:11:00,102.94,199.9,149.31,244.02
2025-01-01 18:12:00,102.86,200.09,149.35,244.26
2025-01-01 18:13:00,102.87,199.73,149.22,244.11
2025-01-01 18:14:00,102.77,199.93,149.26,244.38
2025-01-01 18:15:00,102.64,199.84,149.07,244.36
2025-01-01 18:16:00,102.57,200.0,149.14,244.33
2025-01-01 18:17:00,102.66,199.91,149.18,244.24
2025-01-01 18:18:00,102.66,199.75,148.78,243.79
2025-01-01 18:19:00,102.51,199.31,148.46,243.33
2025-01-01 18:20:00,102.58,199.37,148.58,243.36
2025-01-01 18:21:00,102.32,199.33,148.75,243.54
2025-01-01 18:22:00,102.33,199.2,148.61,243.38
2025-01-01 18:23:00,102.2,199.24,148.61,243.43
2025-01-01 18:24:00,102.11,198.87,148.52,243.11
2025-01-01 18:25:00,102.03,198.83,148.63,243.02
2025-01-01 18:26:00,101.97,198.68,148.5,242.75
2025-01-01 18:27:00,101.9,198.64,148.35,242.56
2025-01-01 18:28:00,101.95,198.53,148.35,242.54
2025-01-01 18:29:00,101.74,198.36,148.21,242.43
2025-01-01 18:30:00,101.83,198.22,148.18,242.21
2025-01-01 18:31:00,101.8,198.29,148.43,242.69
2025-01-01 18:32:00,101.94,198.16,148.41,242.33
2025-01-01 18:33:00,102.06,198.29,148.46,242.46
2025-01-01 18:34:00,101.78,198.31,148.39,242.23
2025-01-01 18:35:00,101.72,198.46,148.49,242.43
2025-01-01 18:36:00,101.73,198.61,148.76,242.76
2025-01-01 18:37:00,101.73,198.06,148.5,242.16
2025-01-01 18:38:00,101.8,198.0,148.3,242.01
2025-01-01 18:39:00,101.8,198.32,148.38,242.13
2025-01-01 18:40:00,101.81,198.13,148.31,242.25
2025-01-01 18:41:00,101.78,198.01,148.25,242.44
2025-01-01 18:42:00,101.86,198.08,148.19,242.4
2025-01-01 18:43:00,101.84,198.14,148.39,242.3
2025-01-01 18:44:00,101.86,198.02,148.23,242.25
2025-01-01 18:45:00,101.84,198.3,148.4,242.5
2025-01-01 18:46:00,101.84,198.09,148.48,242.44
2025-01-01 18:47:00,101.75,198.16,148.54,242.57
2025-01-01 18:48:00,101.87,198.11,148.47,242.4
2025-01-01 18:49:00,101.81,198.11,148.31,242.36
2025-01-01 18:50:00,101.84,197.92,148.26,242.13
2025-01-01 18:51:00,102.01,198.01,148.26,242.43
2025-01-01 18:52:00,101.98,197.83,148.04,242.22
2025-01-01 18:53:00,101.99,197.91,148.17,242.32
2025-01-01 18:54:00,102.15,198.24,148.55,242.92
2025-01-01 18:55:00,102.09,198.37,148.68,243.06
2025-01-01 18:56:00,101.89,198.2,148.65,243.08
2025-01-01 18:57:00,101.81,198.51,148.91,243.23
2025-01-01 18:58:00,101.54,198.51,148.86,243.3
2025-01-01 18:59:00,101.48,198.08,148.63,242.81
2025-01-01 19:00:00,101.52,197.89,148.46,242.49
2025-01-01 19:01:00,101.63,197.38,148.28,242.0
2025-01-01 19:02:00,101.68,197.28,148.25,242.02
2025-01-01 19:03:00,101.59,197.28,148.26,241.95
2025-01-01 19:04:00,101.69,197.87,148.42,242.26
2025-01-01 19:05:00,101.47,197.82,148.49,242.32
2025-01-01 19:06:00,101.41,197.92,148.39,242.12
2025-01-01 19:07:00,101.55,198.18,148.47,242.54
2025-01-01 19:08:00,101.36,197.77,148.08,241.94
2025-01-01 19:09:00,101.43,198.0,148.04,242.1
2025-01-01 19:10:00,101.48,198.19,148.31,242.31
2025-01-01 19:11:00,101.5,197.93,148.19,241.83
2025-01-01 19:12:00,101.51,198.15,148.5,242.11
2025-01-01 19:13:00,101.74,198.34,148.46,242.28
2025-01-01 19:14:00,101.78,198.37,148.4,242.16
2025-01-01 19:15:00,101.84,198.43,148.4,242.46
2025-01-01 19:16:00,101.81,198.75,148.69,243.13
2025-01-01 19:17:00,101.7,198.77,148.65,243.29
2025-01-01 19:18:00,101.74,198.74,148.78,243.29
2025-01-01 19:19:00,101.66,198.64,148.68,243.05
2025-01-01 19:20:00,101.61,198.59,148.63,242.77
2025-01-01 19:21:00,101.42,198.71,148.8,243.0
2025-01-01 19:22:00,101.49,198.54,148.84,242.85
2025-01-01 19:23:00,101.57,198.56,148.74,242.61
2025-01-01 19:24:00,101.55,198.55,148.77,242.49
2025-01-01 19:25:00,101.45,198.42,148.92,242.63
2025-01-01 19:26:00,101.45,198.43,148.9,242.67
2025-01-01 19:27:00,101.46,198.65,149.13,243.08
2025-01-01 19:28:00,101.41,198.67,149.08,243.01
2025-01-01 19:29:00,101.42,198.57,149.02,243.1
2025-01-01 19:30:00,101.48,198.19,148.81,242.84
2025-01-01 19:31:00,101.46,198.16,148.69,242.85
2025-01-01 19:32:00,101.51,198.17,148.9,243.14
2025-01-01 19:33:00,101.61,198.2,149.02,243.48
2025-01-01 19:34:00,101.63,197.96,148.94,243.12
2025-01-01 19:35:00,101.77,198.11,149.01,243.3
2025-01-01 19:36:00,101.7,198.32,149.15,243.59
2025-01-01 19:37:00,101.65,198.19,149.29,243.75
2025-01-01 19:38:00,101.49,198.65,149.47,244.29
2025-01-01 19:39:00,101.63,198.62,149.33,244.0
2025-01-01 19:40:00,101.68,198.44,149.14,243.71
2025-01-01 19:41:00,101.6,197.97,148.89,243.03
2025-01-01 19:42:00,101.67,198.25,149.1,243.57
2025-01-01 19:43:00,101.55,198.38,149.22,243.66
2025-01-01 19:44:00,101.79,198.43,149.27,243.66
2025-01-01 19:45:00,101.97,198.55,149.36,243.69
2025-01-01 19:46:00,101.99,198.25,149.12,243.55
2025-01-01 19:47:00,102.03,198.75,149.47,243.8
2025-01-01 19:48:00,102.06,198.82,149.57,243.83
2025-01-01 19:49:00,102.14,198.98,149.66,243.85
2025-01-01 19:50:00,102.06,199.2,149.66,243.97
2025-01-01 19:51:00,102.04,199.37,149.76,244.3
2025-01-01 19:52:00,102.28,199.43,149.65,244.24
2025-01-01 19:53:00,102.38,199.41,149.53,244.14
2025-01-01 19:54:00,102.64,199.54,149.75,244.3
2025-01-01 19:55:00,102.64,199.83,149.96,244.92
2025-01-01 19:56:00,102.52,200.24,150.1,245.17
2025-01-01 19:57:00,102.57,200.63,150.39,245.47
2025-01-01 19:58:00,102.58,200.49,150.2,245.48
2025-01-01 19:59:00,102.74,200.24,150.0,245.29
2025-01-01 20:00:00,102.59,200.24,150.03,245.06
2025-01-01 20:01:00,102.7,200.3,149.99,245.01
2025-01-01 20:02:00,102.65,200.54,150.14,245.33
2025-01-01 20:03:00,102.66,200.23,149.94,245.02
2025-01-01 20:04:00,102.54,200.71,150.2,245.31
2025-01-01 20:05:00,102.35,200.79,150.2,244.91
2025-01-01 20:06:00,102.38,200.72,150.11,244.87
2025-01-01 20:07:00,102.41,200.61,149.98,244.47
2025-01-01 20:08:00,102.39,200.17,149.73,243.82
2025-01-01 20:09:00,102.2,200.38,149.88,243.68
2025-01-01 20:10:00,102.17,200.58,149.86,243.8
2025-01-01 20:11:00,102.41,200.3,149.65,243.5
2025-01-01 20:12:00,102.38,199.95,149.38,243.16
2025-01-01 20:13:00,102.25,199.82,149.33,243.24
2025-01-01 20:14:00,102.17,200.04,149.52,243.73
2025-01-01 20:15:00,102.16,199.91,149.4,243.86
2025-01-01 20:16:00,101.88,199.58,149.19,243.32
2025-01-01 20:17:00,101.92,199.39,149.17,243.26
2025-01-01 20:18:00,101.96,199.33,149.19,243.0
2025-01-01 20:19:00,102.16,198.89,148.75,242.32
2025-01-01 20:20:00,102.38,198.79,148.78,242.27
2025-01-01 20:21:00,102.51,198.89,148.78,242.29
2025-01-01 20:22:00,102.5,199.08,148.92,242.47
2025-01-01 20:23:00,102.37,199.55,149.13,242.99
2025-01-01 20:24:00,102.65,199.71,149.31,243.35
2025-01-01 20:25:00,102.64,199.74,149.3,243.55
2025-01-01 20:26:00,102.65,199.41,149.14,243.24
2025-01-01 20:27:00,102.71,200.02,149.36,243.75
2025-01-01 20:28:00,102.68,200.04,149.38,243.8
2025-01-01 20:29:00,102.73,200.1,149.55,243.7
2025-01-01 20:30:00,102.73,199.98,149.52,243.88
2025-01-01 20:31:00,102.67,199.93,149.5,243.89
2025-01-01 20:32:00,102.56,199.96,149.5,243.79
2025-01-01 20:33:00,102.47,199.75,149.44,243.59
2025-01-01 20:34:00,102.47,199.69,149.45,243.54
2025-01-01 20:35:00,102.48,199.55,149.35,243.52
2025-01-01 20:36:00,102.4,199.52,149.32,243.31
2025-01-01 20:37:00,102.53,199.26,149.26,243.33
2025-01-01 20:38:00,102.3,199.33,149.27,243.26
2025-01-01 20:39:00,102.44,199.34,149.25,243.2
2025-01-01 20:40:00,102.55,199.58,149.55,243.64
2025-01-01 20:41:00,102.32,199.1,149.22,242.8
2025-01-01 20:42:00,102.27,199.35,149.3,243.12
2025-01-01 20:43:00,102.18,199.54,149.55,243.3
2025-01-01 20:44:00,102.12,199.03,149.23,242.9
2025-01-01 20:45:00,102.02,198.77,149.19,242.7
2025-01-01 20:46:00,101.97,198.73,149.14,242.69
2025-01-01 20:47:00,102.23,198.29,148.92,242.48
2025-01-01 20:48:00,102.38,198.15,148.89,242.4
2025-01-01 20:49:00,102.49,197.9,148.72,242.16
2025-01-01 20:50:00,102.58,198.32,148.9,242.56
2025-01-01 20:51:00,102.46,198.47,149.01,242.71
2025-01-01 20:52:00,102.36,198.69,149.21,243.2
2025-01-01 20:53:00,102.43,198.91,149.41,243.29
2025-01-01 20:54:00,102.24,198.72,149.29,242.89
2025-01-01 20:55:00,102.38,198.64,149.14,242.84
2025-01-01 20:56:00,102.33,198.79,149.4,242.87
2025-01-01 20:57:00,102.3,198.39,149.24,242.45
2025-01-01 20:58:00,102.39,198.61,149.44,242.45
2025-01-01 20:59:00,102.42,198.62,149.39,242.34
2025-01-01 21:00:00,102.41,198.45,149.38,242.23
2025-01-01 21:01:00,102.51,198.56,149.55,242.44
2025-01-01 21:02:00,102.44,198.65,149.7,242.66
2025-01-01 21:03:00,102.44,198.56,149.73,242.64
2025-01-01 21:04:00,102.5,198.83,149.97,242.89
2025-01-01 21:05:00,102.57,198.75,149.78,242.61
2025-01-01 21:06:00,102.55,198.98,149.83,242.82
2025-01-01 21:07:00,102.39,198.97,149.95,243.12
2025-01-01 21:08:00,102.51,198.97,149.97,243.06
2025-01-01 21:09:00,102.5,199.17,150.0,243.08
2025-01-01 21:10:00,102.47,198.96,149.89,242.66
2025-01-01 21:11:00,102.6,199.25,150.14,242.7
2025-01-01 21:12:00,102.56,199.41,150.05,242.74
2025-01-01 21:13:00,102.47,199.41,149.9,242.68
2025-01-01 21:14:00,102.33,199.65,150.05,243.01
2025-01-01 21:15:00,102.38,199.61,149.97,242.82
2025-01-01 21:16:00,102.29,199.34,149.72,242.65
2025-01-01 21:17:00,102.56,199.04,149.59,242.21
2025-01-01 21:18:00,102.34,199.12,149.71,242.48
2025-01-01 21:19:00,102.47,199.02,149.52,242.16
2025-01-01 21:20:00,102.55,199.29,149.68,242.51
2025-01-01 21:21:00,102.53,199.03,149.27,242.08
2025-01-01 21:22:00,102.36,199.42,149.54,242.54
2025-01-01 21:23:00,102.45,199.32,149.41,242.64
2025-01-01 21:24:00,102.42,199.34,149.47,242.62
2025-01-01 21:25:00,102.52,199.02,149.38,242.49
2025-01-01 21:26:00,102.55,199.16,149.68,242.87
2025-01-01 21:27:00,102.58,199.24,149.85,243.01
2025-01-01 21:28:00,102.58,199.4,150.0,243.36
2025-01-01 21:29:00,102.55,199.44,150.01,243.4
2025-01-01 21:30:00,102.61,199.66,150.11,243.56
2025-01-01 21:31:00,102.42,199.54,150.18,243.54
2025-01-01 21:32:00,102.32,199.42,150.05,243.53
2025-01-01 21:33:00,102.43,199.63,149.96,243.57
2025-01-01 21:34:00,102.39,199.49,149.66,243.14
2025-01-01 21:35:00,102.43,199.22,149.5,242.43
2025-01-01 21:36:00,102.41,199.47,149.65,242.63
2025-01-01 21:37:00,102.48,199.63,149.75,242.62
2025-01-01 21:38:00,102.45,199.52,149.64,242.76
2025-01-01 21:39:00,102.46,199.48,149.47,242.77
2025-01-01 21:40:00,102.47,199.67,149.58,242.71
2025-01-01 21:41:00,102.35,199.73,149.44,242.57
2025-01-01 21:42:00,102.39,199.63,149.17,242.26
2025-01-01 21:43:00,102.2,199.58,149.21,242.36
2025-01-01 21:44:00,102.35,199.59,149.13,242.16
2025-01-01 21:45:00,102.31,199.61,149.18,242.38
2025-01-01 21:46:00,102.29,199.24,148.89,241.87
2025-01-01 21:47:00,102.33,199.48,149.03,242.12
2025-01-01 21:48:00,102.55,199.73,149.08,242.07
2025-01-01 21:49:00,102.74,199.87,149.01,242.22
2025-01-01 21:50:00,102.55,200.1,149.11,242.52
2025-01-01 21:51:00,102.41,200.48,149.39,242.98
2025-01-01 21:52:00,102.35,200.69,149.57,243.23
2025-01-01 21:53:00,102.41,200.38,149.31,242.83
2025-01-01 21:54:00,102.42,199.87,149.04,242.72
2025-01-01 21:55:00,102.35,199.72,148.93,242.53
2025-01-01 21:56:00,102.42,199.75,148.78,242.55
2025-01-01 21:57:00,102.37,199.73,148.87,242.55
2025-01-01 21:58:00,102.32,199.63,148.87,242.27
2025-01-01 21:59:00,102.23,199.64,148.78,242.32
2025-01-01 22:00:00,101.99,199.67,148.63,242.27
2025-01-01 22:01:00,101.89,199.7,148.56,242.1
2025-01-01 22:02:00,101.76,199.38,148.45,241.73
2025-01-01 22:03:00,101.77,199.18,148.28,241.45
2025-01-01 22:04:00,101.7,198.9,148.02,241.06
2025-01-01 22:05:00,102.04,198.66,147.73,240.86
2025-01-01 22:06:00,102.08,198.89,147.9,240.94
2025-01-01 22:07:00,102.15,198.63,147.91,240.86
2025-01-01 22:08:00,102.15,199.04,148.32,241.42
2025-01-01 22:09:00,102.28,199.2,148.39,241.62
2025-01-01 22:10:00,102.31,199.3,148.44,241.52
2025-01-01 22:11:00,102.36,199.05,148.31,241.39
2025-01-01 22:12:00,102.63,199.28,148.36,241.64
2025-01-01 22:13:00,102.53,199.1,148.33,241.55
2025-01-01 22:14:00,102.64,199.15,148.37,241.46
2025-01-01 22:15:00,102.52,199.74,148.75,242.11
2025-01-01 22:16:00,102.63,199.72,148.66,241.94
2025-01-01 22:17:00,102.8,199.99,148.93,242.19
2025-01-01 22:18:00,102.75,199.8,148.87,242.14
2025-01-01 22:19:00,102.96,199.77,148.83,242.23
2025-01-01 22:20:00,103.04,200.11,149.17,242.66
2025-01-01 22:21:00,103.07,199.91,149.04,242.39
2025-01-01 22:22:00,103.1,200.25,149.25,242.91
2025-01-01 22:23:00,103.21,200.24,149.3,243.08
2025-01-01 22:24:00,103.24,200.08,149.08,242.66
2025-01-01 22:25:00,103.01,200.17,149.21,242.91
2025-01-01 22:26:00,102.9,200.34,149.22,243.15
2025-01-01 22:27:00,102.87,200.44,149.22,243.44
2025-01-01 22:28:00,102.84,200.12,148.83,242.93
2025-01-01 22:29:00,102.87,200.03,148.72,242.37
2025-01-01 22:30:00,102.82,200.06,148.67,242.34
2025-01-01 22:31:00,102.67,199.98,148.63,242.36
2025-01-01 22:32:00,102.64,199.99,148.65,242.3
2025-01-01 22:33:00,102.74,199.92,148.59,242.23
2025-01-01 22:34:00,102.8,199.6,148.42,242.24
2025-01-01 22:35:00,102.84,199.64,148.44,242.29
2025-01-01 22:36:00,102.91,199.69,148.55,242.53
2025-01-01 22:37:00,102.91,199.67,148.57,242.59
2025-01-01 22:38:00,102.92,199.84,148.74,242.6
2025-01-01 22:39:00,102.82,200.03,148.97,242.78
2025-01-01 22:40:00,102.77,200.18,149.08,242.86
2025-01-01 22:41:00,102.8,200.11,149.04,242.79
2025-01-01 22:42:00,102.82,199.74,148.81,242.37
2025-01-01 22:43:00,102.72,199.73,148.85,242.51
2025-01-01 22:44:00,102.62,199.77,148.89,242.54
2025-01-01 22:45:00,102.69,199.74,148.9,242.45
2025-01-01 22:46:00,102.67,199.54,148.7,242.2
2025-01-01 22:47:00,102.7,199.15,148.56,241.71
2025-01-01 22:48:00,102.76,199.32,148.64,241.71
2025-01-01 22:49:00,102.76,199.34,148.56,241.79
2025-01-01 22:50:00,102.95,199.5,148.55,242.02
2025-01-01 22:51:00,102.9,199.77,148.44,242.02
2025-01-01 22:52:00,102.87,199.81,148.35,241.86
2025-01-01 22:53:00,102.75,199.9,148.51,242.0
2025-01-01 22:54:00,102.61,199.79,148.36,241.84
2025-01-01 22:55:00,102.5,199.63,148.41,241.67
2025-01-01 22:56:00,102.53,199.53,148.35,241.47
2025-01-01 22:57:00,102.51,199.36,148.14,241.45
2025-01-01 22:58:00,102.56,199.39,148.14,241.54
2025-01-01 22:59:00,102.51,199.38,148.23,241.55
2025-01-01 23:00:00,102.47,199.27,148.09,241.52
2025-01-01 23:01:00,102.43,199.46,148.31,241.59
2025-01-01 23:02:00,102.66,199.45,148.11,241.46
2025-01-01 23:03:00,102.73,199.38,148.09,241.32
2025-01-01 23:04:00,102.82,199.48,147.93,241.25
2025-01-01 23:05:00,102.62,199.85,148.01,241.57
2025-01-01 23:06:00,102.54,199.93,148.01,241.77
2025-01-01 23:07:00,102.59,200.18,148.16,241.92
2025-01-01 23:08:00,102.59,199.92,147.91,241.63
2025-01-01 23:09:00,102.65,199.78,147.86,241.66
2025-01-01 23:10:00,102.59,199.93,147.96,241.86
2025-01-01 23:11:00,102.74,200.03,147.99,241.86
2025-01-01 23:12:00,102.96,200.24,148.15,242.01
2025-01-01 23:13:00,102.89,200.0,148.09,241.89
2025-01-01 23:14:00,102.85,200.27,148.24,242.22
2025-01-01 23:15:00,103.03,200.91,148.67,242.81
2025-01-01 23:16:00,103.13,200.96,148.53,242.73
2025-01-01 23:17:00,103.15,200.86,148.5,242.72
2025-01-01 23:18:00,103.1,201.25,148.81,243.18
2025-01-01 23:19:00,103.08,201.53,149.08,243.44
2025-01-01 23:20:00,102.97,201.25,148.98,243.42
2025-01-01 23:21:00,102.89,201.08,148.88,243.17
2025-01-01 23:22:00,102.84,201.18,148.92,243.17
2025-01-01 23:23:00,102.77,200.88,148.61,242.92
2025-01-01 23:24:00,102.74,200.67,148.4,242.47
2025-01-01 23:25:00,102.78,200.44,148.22,242.24
2025-01-01 23:26:00,102.88,200.48,148.2,241.99
2025-01-01 23:27:00,102.78,200.63,148.23,241.89
2025-01-01 23:28:00,102.88,200.9,148.19,242.11
2025-01-01 23:29:00,102.85,201.2,148.4,242.41
2025-01-01 23:30:00,102.84,201.03,148.2,242.07
2025-01-01 23:31:00,102.81,201.07,148.29,242.32
2025-01-01 23:32:00,102.67,201.18,148.34,242.35
2025-01-01 23:33:00,102.71,201.05,148.23,242.32
2025-01-01 23:34:00,102.74,201.21,148.45,242.63
2025-01-01 23:35:00,102.74,200.87,148.34,242.42
2025-01-01 23:36:00,102.83,200.89,148.48,242.25
2025-01-01 23:37:00,103.04,200.84,148.47,242.22
2025-01-01 23:38:00,103.02,200.88,148.53,242.27
2025-01-01 23:39:00,102.99,200.88,148.47,242.4
2025-01-01 23:40:00,102.89,201.32,148.79,242.68
2025-01-01 23:41:00,102.93,201.27,148.74,242.83
2025-01-01 23:42:00,102.8,201.06,148.75,242.77
2025-01-01 23:43:00,102.97,200.95,148.58,242.64
2025-01-01 23:44:00,103.17,200.96,148.47,242.64
2025-01-01 23:45:00,103.07,200.78,148.36,242.77
2025-01-01 23:46:00,103.06,200.95,148.44,243.17
2025-01-01 23:47:00,103.1,201.21,148.69,243.63
2025-01-01 23:48:00,103.05,201.22,148.55,243.51
2025-01-01 23:49:00,103.13,201.07,148.41,243.29
2025-01-01 23:50:00,103.15,201.11,148.45,243.34
2025-01-01 23:51:00,103.03,201.05,148.31,243.11
2025-01-01 23:52:00,103.23,201.06,148.4,243.18
2025-01-01 23:53:00,103.33,201.17,148.42,243.06
2025-01-01 23:54:00,103.33,200.91,148.16,242.69
2025-01-01 23:55:00,103.21,201.19,148.34,242.86
2025-01-01 23:56:00,103.29,201.47,148.63,243.32
2025-01-01 23:57:00,103.38,201.26,148.66,243.16
2025-01-01 23:58:00,103.39,201.23,148.61,243.09
2025-01-01 23:59:00,103.58,201.41,148.73,243.09
2025-01-02 00:00:00,103.5,201.42,148.68,243.55
2025-01-02 00:01:00,103.41,201.59,148.79,243.88
2025-01-02 00:02:00,103.25,201.79,149.01,244.21
2025-01-02 00:03:00,103.22,201.69,148.87,244.2
2025-01-02 00:04:00,103.28,201.53,148.7,243.93
2025-01-02 00:05:00,103.54,201.16,148.58,243.47
2025-01-02 00:06:00,103.46,200.92,148.54,243.13
2025-01-02 00:07:00,103.47,200.85,148.55,243.17
2025-01-02 00:08:00,103.38,201.24,148.71,243.53
2025-01-02 00:09:00,103.46,201.11,148.61,243.52
2025-01-02 00:10:00,103.77,200.93,148.67,243.7
2025-01-02 00:11:00,103.8,200.72,148.68,243.86
2025-01-02 00:12:00,103.69,200.9,148.72,244.05
2025-01-02 00:13:00,103.76,201.45,149.03,244.72
2025-01-02 00:14:00,103.83,201.07,148.95,244.67
2025-01-02 00:15:00,104.04,200.92,148.91,244.49
2025-01-02 00:16:00,104.06,201.07,148.91,244.65
2025-01-02 00:17:00,104.04,201.35,149.0,245.02
2025-01-02 00:18:00,104.08,201.68,149.28,245.5
2025-01-02 00:19:00,104.19,201.84,149.43,245.72
2025-01-02 00:20:00,104.31,201.78,149.43,245.53
2025-01-02 00:21:00,104.36,201.69,149.56,245.52
2025-01-02 00:22:00,104.45,201.99,149.67,245.73
2025-01-02 00:23:00,104.57,202.18,149.65,245.91
2025-01-02 00:24:00,104.71,202.33,149.69,245.91
2025-01-02 00:25:00,104.76,202.94,149.93,246.17
2025-01-02 00:26:00,104.72,202.97,150.21,246.25
2025-01-02 00:27:00,104.82,203.43,150.47,246.45
2025-01-02 00:28:00,104.98,203.53,150.6,246.69
2025-01-02 00:29:00,104.88,203.52,150.6,246.73
2025-01-02 00:30:00,104.95,203.55,150.58,246.71
2025-01-02 00:31:00,104.9,203.75,150.76,246.89
2025-01-02 00:32:00,104.96,203.53,150.76,246.56
2025-01-02 00:33:00,105.11,203.64,150.74,246.6
2025-01-02 00:34:00,105.13,203.4,150.81,246.59
2025-01-02 00:35:00,105.16,203.48,150.79,246.71
2025-01-02 00:36:00,104.93,203.7,151.08,246.96
2025-01-02 00:37:00,104.95,203.63,151.0,246.87
2025-01-02 00:38:00,104.96,203.59,151.05,246.91
2025-01-02 00:39:00,105.19,203.44,150.79,246.47
2025-01-02 00:40:00,105.25,203.54,150.8,246.59
2025-01-02 00:41:00,105.39,203.71,150.91,246.92
2025-01-02 00:42:00,105.45,204.07,151.31,247.55
2025-01-02 00:43:00,105.64,204.09,151.2,247.5
2025-01-02 00:44:00,105.54,204.2,151.12,247.39
2025-01-02 00:45:00,105.54,204.44,151.16,247.48
2025-01-02 00:46:00,105.56,204.75,151.39,248.0
2025-01-02 00:47:00,105.55,204.79,151.41,247.93
2025-01-02 00:48:00,105.49,204.86,151.53,248.17
2025-01-02 00:49:00,105.49,205.12,151.62,248.48
2025-01-02 00:50:00,105.5,205.08,151.78,248.74
2025-01-02 00:51:00,105.43,205.07,151.73,248.66
2025-01-02 00:52:00,105.38,205.09,151.74,248.78
2025-01-02 00:53:00,105.32,205.3,151.78,249.23
2025-01-02 00:54:00,105.56,205.1,151.6,249.03
2025-01-02 00:55:00,105.35,205.15,151.6,249.0
2025-01-02 00:56:00,105.16,205.0,151.56,248.77
2025-01-02 00:57:00,105.18,205.27,151.78,249.1
2025-01-02 00:58:00,105.4,205.12,151.46,248.56
2025-01-02 00:59:00,105.5,205.1,151.39,248.4
2025-01-02 01:00:00,105.38,205.27,151.5,248.63
2025-01-02 01:01:00,105.6,205.54,151.85,248.75
2025-01-02 01:02:00,105.43,205.44,151.91,248.92
2025-01-02 01:03:00,105.19,205.42,151.88,248.92
2025-01-02 01:04:00,105.37,205.9,152.17,249.33
2025-01-02 01:05:00,105.24,205.75,151.98,249.04
2025-01-02 01:06:00,105.15,205.24,151.74,248.49
2025-01-02 01:07:00,105.25,205.31,151.71,248.76
2025-01-02 01:08:00,105.33,205.03,151.6,248.75
2025-01-02 01:09:00,105.28,204.79,151.39,248.33
2025-01-02 01:10:00,105.16,205.03,151.53,248.57
2025-01-02 01:11:00,105.23,205.03,151.66,248.61
2025-01-02 01:12:00,105.31,204.98,151.53,248.48
2025-01-02 01:13:00,105.28,204.7,151.15,248.07
2025-01-02 01:14:00,105.51,204.91,151.25,248.5
2025-01-02 01:15:00,105.38,204.93,151.42,248.8
2025-01-02 01:16:00,105.24,204.92,151.45,248.68
2025-01-02 01:17:00,105.16,204.99,151.76,248.97
2025-01-02 01:18:00,105.22,204.75,151.57,248.66
2025-01-02 01:19:00,105.24,204.27,151.25,248.33
2025-01-02 01:20:00,105.12,204.26,151.18,248.19
2025-01-02 01:21:00,105.22,204.33,151.11,248.34
2025-01-02 01:22:00,105.04,204.42,151.31,248.49
2025-01-02 01:23:00,105.16,204.53,151.32,248.55
2025-01-02 01:24:00,105.12,204.5,151.33,248.68
2025-01-02 01:25:00,105.31,204.43,151.09,248.2
2025-01-02 01:26:00,105.24,204.82,151.3,248.53
2025-01-02 01:27:00,105.45,204.78,151.27,248.64
2025-01-02 01:28:00,105.56,205.12,151.53,248.92
2025-01-02 01:29:00,105.62,205.08,151.59,249.06
2025-01-02 01:30:00,105.69,205.09,151.61,249.14
2025-01-02 01:31:00,105.84,205.14,151.84,249.15
